Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2018-02-21;64,5273;65,0957;64,2196;64,9854;;
2018-02-20;65,2599;65,5181;64,5751;65,226;;
2018-02-19;65,2368;65,8923;65,013;65,6928;;
2018-02-16;64,5244;65,1377;62,984;64,5769;;
2018-02-15;65,0787;65,0904;63,153;64,0236;;
2018-02-14;62,6986;64,017;61,9989;63,978;;
2018-02-13;62,9826;63,0671;61,8164;62,6846;;
2018-02-12;63,3373;64,3187;63,0311;63,1668;;
2018-02-09;64,3352;64,6362;61,8425;62,4992;;
2018-02-08;65,5451;65,5463;64,4869;64,7916;;
2018-02-07;67,3977;67,6926;65,185;65,3133;;
2018-02-06;67,055;67,5462;66,5663;66,8626;;
2018-02-05;67,9665;68,4357;67,3063;67,4865;;
